"No.","Time","Source","Destination","Protocol","Length","Info"
"414","68.301601136","192.168.0.8","54.175.190.37","HTTP","237","GET /hackerrank/static/contests/capture-the-flag/infinite/qtyp.html HTTP/1.1 "
"415","68.302059409","54.175.190.37","192.168.0.8","TCP","60","80  >  35702 [ACK] Seq=1 Ack=184 Win=21760 Len=0"
"416","68.822390578","54.175.190.37","192.168.0.8","HTTP","530","HTTP/1.1 200 OK  (text/html)"
"417","68.822564384","192.168.0.8","54.175.190.37","TCP","54","35702  >  80 [ACK] Seq=184 Ack=477 Win=30016 Len=0"
"418","68.823570877","192.168.0.8","54.175.190.37","TCP","54","35702  >  80 [FIN, ACK] Seq=184 Ack=477 Win=30016 Len=0"
"419","68.823678384","54.175.190.37","192.168.0.8","TCP","60","80  >  35702 [FIN, ACK] Seq=477 Ack=184 Win=21760 Len=0"
"420","68.823778398","192.168.0.8","54.175.190.37","TCP","54","35702  >  80 [ACK] Seq=185 Ack=478 Win=30016 Len=0"
"421","68.830686515","54.175.190.37","192.168.0.8","TCP","60","80  >  35702 [ACK] Seq=478 Ack=185 Win=21760 Len=0"
"422","68.832386157","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x4dc7 A cdn.hackerrank.com"
"423","68.832468103","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xb2ad AAAA cdn.hackerrank.com"
"424","68.870325779","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x4dc7 A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"425","68.870923552","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0xb2ad AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"426","68.871379028","192.168.0.8","54.175.190.37","TCP","74","35704  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=153882 TSecr=0 WS=128"
"427","68.875792460","54.175.190.37","192.168.0.8","TCP","60","80  >  35704 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"428","68.875848805","192.168.0.8","54.175.190.37","TCP","54","35704  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"429","68.876131422","192.168.0.8","54.175.190.37","HTTP","237","GET /hackerrank/static/contests/capture-the-flag/infinite/zeaj.html HTTP/1.1 "
"430","68.876641458","54.175.190.37","192.168.0.8","TCP","60","80  >  35704 [ACK] Seq=1 Ack=184 Win=21760 Len=0"
"431","69.081925125","192.168.0.1","239.255.255.250","SSDP","307","NOTIFY * HTTP/1.1  "
"432","69.082625027","192.168.0.1","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1  "
"433","69.083685472","192.168.0.1","239.255.255.250","SSDP","379","NOTIFY * HTTP/1.1  "
"434","69.083691168","192.168.0.1","239.255.255.250","SSDP","371","NOTIFY * HTTP/1.1  "
"435","69.084072447","192.168.0.1","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1  "
"436","69.084689262","192.168.0.1","239.255.255.250","SSDP","355","NOTIFY * HTTP/1.1  "
"437","69.085442692","192.168.0.1","239.255.255.250","SSDP","387","NOTIFY * HTTP/1.1  "
"438","69.085823592","192.168.0.1","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1  "
"439","69.086448606","192.168.0.1","239.255.255.250","SSDP","375","NOTIFY * HTTP/1.1  "
"440","69.087076890","192.168.0.1","239.255.255.250","SSDP","381","NOTIFY * HTTP/1.1  "
"441","69.087655306","192.168.0.1","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1  "
"442","69.088376624","192.168.0.1","239.255.255.250","SSDP","375","NOTIFY * HTTP/1.1  "
"443","69.088804877","192.168.0.1","239.255.255.250","SSDP","303","NOTIFY * HTTP/1.1  "
"444","69.089359433","192.168.0.1","239.255.255.250","SSDP","312","NOTIFY * HTTP/1.1  "
"445","69.089930436","192.168.0.1","239.255.255.250","SSDP","367","NOTIFY * HTTP/1.1  "
"446","69.090704019","192.168.0.1","239.255.255.250","SSDP","377","NOTIFY * HTTP/1.1  "
"447","69.359867231","54.175.190.37","192.168.0.8","HTTP","592","HTTP/1.1 200 OK  (text/html)"
"448","69.360045947","192.168.0.8","54.175.190.37","TCP","54","35704  >  80 [ACK] Seq=184 Ack=539 Win=30128 Len=0"
"449","69.360176436","54.175.190.37","192.168.0.8","TCP","60","80  >  35704 [FIN, ACK] Seq=539 Ack=184 Win=21760 Len=0"
"450","69.361224309","192.168.0.8","54.175.190.37","TCP","54","35704  >  80 [FIN, ACK] Seq=184 Ack=540 Win=30128 Len=0"
"451","69.366503604","54.175.190.37","192.168.0.8","TCP","60","80  >  35704 [ACK] Seq=540 Ack=185 Win=21760 Len=0"
"452","69.372436306","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x2995 A cdn.hackerrank.com"
"453","69.372539289","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xaa20 AAAA cdn.hackerrank.com"
"454","69.411286151","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x2995 A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"455","69.411799657","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0xaa20 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"456","69.412665442","192.168.0.8","54.175.190.37","TCP","74","35706  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=154017 TSecr=0 WS=128"
"457","69.417034643","54.175.190.37","192.168.0.8","TCP","60","80  >  35706 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"458","69.417137704","192.168.0.8","54.175.190.37","TCP","54","35706  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"459","69.417366141","192.168.0.8","54.175.190.37","HTTP","240","GET /hackerrank/static/contests/capture-the-flag/infinite/bbbtkix.html HTTP/1.1 "
"460","69.417657472","54.175.190.37","192.168.0.8","TCP","60","80  >  35706 [ACK] Seq=1 Ack=187 Win=21760 Len=0"
"461","69.912308744","54.175.190.37","192.168.0.8","HTTP","562","HTTP/1.1 200 OK  (text/html)"
"462","69.912468670","192.168.0.8","54.175.190.37","TCP","54","35706  >  80 [ACK] Seq=187 Ack=509 Win=30016 Len=0"
"463","69.913809726","192.168.0.8","54.175.190.37","TCP","54","35706  >  80 [FIN, ACK] Seq=187 Ack=509 Win=30016 Len=0"
"464","69.917751246","54.175.190.37","192.168.0.8","TCP","60","80  >  35706 [FIN, ACK] Seq=509 Ack=187 Win=21760 Len=0"
"465","69.917786856","192.168.0.8","54.175.190.37","TCP","54","35706  >  80 [ACK] Seq=188 Ack=510 Win=30016 Len=0"
"466","69.921820164","54.175.190.37","192.168.0.8","TCP","60","80  >  35706 [ACK] Seq=510 Ack=188 Win=21760 Len=0"
"467","69.925292564","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xa705 A cdn.hackerrank.com"
"468","69.925388839","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xc234 AAAA cdn.hackerrank.com"
"469","69.963091709","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0xa705 A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"470","69.963898690","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0xc234 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"471","69.964403419","192.168.0.8","54.175.190.37","TCP","74","35708  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=154155 TSecr=0 WS=128"
"472","69.979011550","54.175.190.37","192.168.0.8","TCP","60","80  >  35708 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"473","69.979075602","192.168.0.8","54.175.190.37","TCP","54","35708  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"474","69.979339884","192.168.0.8","54.175.190.37","HTTP","240","GET /hackerrank/static/contests/capture-the-flag/infinite/yybarth.html HTTP/1.1 "
"475","69.979510111","54.175.190.37","192.168.0.8","TCP","60","80  >  35708 [ACK] Seq=1 Ack=187 Win=21760 Len=0"
"476","70.464798853","54.175.190.37","192.168.0.8","HTTP","556","HTTP/1.1 200 OK  (text/html)"
"477","70.465042601","54.175.190.37","192.168.0.8","TCP","60","80  >  35708 [FIN, ACK] Seq=503 Ack=187 Win=21760 Len=0"
"478","70.465131875","192.168.0.8","54.175.190.37","TCP","54","35708  >  80 [ACK] Seq=187 Ack=503 Win=30016 Len=0"
"479","70.466238195","192.168.0.8","54.175.190.37","TCP","54","35708  >  80 [FIN, ACK] Seq=187 Ack=504 Win=30016 Len=0"
"480","70.472143589","54.175.190.37","192.168.0.8","TCP","60","80  >  35708 [ACK] Seq=504 Ack=188 Win=21760 Len=0"
"481","70.477186815","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x2662 A cdn.hackerrank.com"
"482","70.477280805","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xfdbd AAAA cdn.hackerrank.com"
"483","70.515011381","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x2662 A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"484","70.517882907","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0xfdbd AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"485","70.518649909","192.168.0.8","54.175.190.37","TCP","74","35710  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=154294 TSecr=0 WS=128"
"486","70.523156465","54.175.190.37","192.168.0.8","TCP","60","80  >  35710 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"487","70.523265477","192.168.0.8","54.175.190.37","TCP","54","35710  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"488","70.523679725","192.168.0.8","54.175.190.37","HTTP","236","GET /hackerrank/static/contests/capture-the-flag/infinite/mmp.html HTTP/1.1 "
"489","70.523944179","54.175.190.37","192.168.0.8","TCP","60","80  >  35710 [ACK] Seq=1 Ack=183 Win=21760 Len=0"
"490","70.835901595","80:56:f2:25:a0:91","ff:ff:ff:ff:ff:ff","ARP","60","Who has 192.168.0.1? Tell 192.168.0.4"
"491","70.837878346","6c:72:20:70:01:f8","80:56:f2:25:a0:91","ARP","60","192.168.0.1 is at 6c:72:20:70:01:f8"
"492","71.024495302","54.175.190.37","192.168.0.8","HTTP","523","HTTP/1.1 200 OK  (text/html)"
"493","71.024683993","192.168.0.8","54.175.190.37","TCP","54","35710  >  80 [ACK] Seq=183 Ack=470 Win=30016 Len=0"
"494","71.024934190","54.175.190.37","192.168.0.8","TCP","60","80  >  35710 [FIN, ACK] Seq=470 Ack=183 Win=21760 Len=0"
"495","71.026065335","192.168.0.8","54.175.190.37","TCP","54","35710  >  80 [FIN, ACK] Seq=183 Ack=471 Win=30016 Len=0"
"496","71.034675661","54.175.190.37","192.168.0.8","TCP","60","80  >  35710 [ACK] Seq=471 Ack=184 Win=21760 Len=0"
"497","71.043466349","192.168.0.8","103.44.156.10","DNS","78","Standard query 0xcc2b A cdn.hackerrank.com"
"498","71.043541007","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xcc2b A cdn.hackerrank.com"
"499","71.043589693","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xbd1b AAAA cdn.hackerrank.com"
"500","71.053050346","103.44.156.10","192.168.0.8","DNS","256","Standard query response 0xcc2b A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37 NS ns-431.awsdns-53.com NS ns-525.awsdns-01.net NS ns-1314.awsdns-36.org NS ns-1691.awsdns-19.co.uk"
"501","71.083891441","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0xcc2b A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"502","71.084891851","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0xbd1b AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"503","71.085686904","192.168.0.8","54.175.190.37","TCP","74","35712  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=154436 TSecr=0 WS=128"
"504","71.092607666","54.175.190.37","192.168.0.8","TCP","60","80  >  35712 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"505","71.092728553","192.168.0.8","54.175.190.37","TCP","54","35712  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"506","71.093301434","192.168.0.8","54.175.190.37","HTTP","237","GET /hackerrank/static/contests/capture-the-flag/infinite/brra.html HTTP/1.1 "
"507","71.094512854","54.175.190.37","192.168.0.8","TCP","60","80  >  35712 [ACK] Seq=1 Ack=184 Win=21760 Len=0"
"508","71.581664322","54.175.190.37","192.168.0.8","HTTP","596","HTTP/1.1 200 OK  (text/html)"
"509","71.582021586","192.168.0.8","54.175.190.37","TCP","54","35712  >  80 [ACK] Seq=184 Ack=543 Win=29810 Len=0"
"510","71.583104208","192.168.0.8","54.175.190.37","TCP","54","35712  >  80 [FIN, ACK] Seq=184 Ack=543 Win=29810 Len=0"
"511","71.594615012","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x8b97 A cdn.hackerrank.com"
"512","71.594697596","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x104e AAAA cdn.hackerrank.com"
"513","71.595979958","54.175.190.37","192.168.0.8","TCP","60","80  >  35712 [FIN, ACK] Seq=543 Ack=184 Win=21760 Len=0"
"514","71.596004053","192.168.0.8","54.175.190.37","TCP","54","35712  >  80 [ACK] Seq=185 Ack=544 Win=29810 Len=0"
"515","71.761652271","54.175.190.37","192.168.0.8","TCP","60","80  >  35712 [ACK] Seq=544 Ack=185 Win=21760 Len=0"
"516","71.772671586","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x8b97 A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"517","71.781990140","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0x104e AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"518","71.783363673","192.168.0.8","54.175.190.37","TCP","74","35714  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=154610 TSecr=0 WS=128"
"519","71.792900396","54.175.190.37","192.168.0.8","TCP","60","80  >  35714 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"520","71.792970420","192.168.0.8","54.175.190.37","TCP","54","35714  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"521","71.793320642","192.168.0.8","54.175.190.37","HTTP","236","GET /hackerrank/static/contests/capture-the-flag/infinite/ofp.html HTTP/1.1 "
"522","71.794378039","54.175.190.37","192.168.0.8","TCP","60","80  >  35714 [ACK] Seq=1 Ack=183 Win=21760 Len=0"
"523","73.800182914","54.175.190.37","192.168.0.8","HTTP","654","HTTP/1.1 200 OK  (text/html)"
"524","73.800378817","192.168.0.8","54.175.190.37","TCP","54","35714  >  80 [ACK] Seq=183 Ack=601 Win=30000 Len=0"
"525","73.801626444","192.168.0.8","54.175.190.37","TCP","54","35714  >  80 [FIN, ACK] Seq=183 Ack=601 Win=30000 Len=0"
"526","73.807442243","54.175.190.37","192.168.0.8","TCP","60","80  >  35714 [FIN, ACK] Seq=601 Ack=183 Win=21760 Len=0"
"527","73.807478015","192.168.0.8","54.175.190.37","TCP","54","35714  >  80 [ACK] Seq=184 Ack=602 Win=30000 Len=0"
"528","73.817819438","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x2a3f A cdn.hackerrank.com"
"529","73.817904873","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x3e84 AAAA cdn.hackerrank.com"
"530","73.825312720","54.175.190.37","192.168.0.8","TCP","60","80  >  35714 [ACK] Seq=602 Ack=184 Win=21760 Len=0"
"531","73.861721516","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x2a3f A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"532","73.862521607","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0x3e84 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"533","73.863108089","192.168.0.8","54.175.190.37","TCP","74","35716  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=155130 TSecr=0 WS=128"
"534","73.872665638","54.175.190.37","192.168.0.8","TCP","60","80  >  35716 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"535","73.872765831","192.168.0.8","54.175.190.37","TCP","54","35716  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"536","73.873479301","192.168.0.8","54.175.190.37","HTTP","237","GET /hackerrank/static/contests/capture-the-flag/infinite/fohh.html HTTP/1.1 "
"537","73.874510184","54.175.190.37","192.168.0.8","TCP","60","80  >  35716 [ACK] Seq=1 Ack=184 Win=21760 Len=0"
"538","74.337780014","54.175.190.37","192.168.0.8","HTTP","553","HTTP/1.1 200 OK  (text/html)"
"539","74.337929581","192.168.0.8","54.175.190.37","TCP","54","35716  >  80 [ACK] Seq=184 Ack=500 Win=30016 Len=0"
"540","74.339054221","54.175.190.37","192.168.0.8","TCP","60","80  >  35716 [FIN, ACK] Seq=500 Ack=184 Win=21760 Len=0"
"541","74.339171093","192.168.0.8","54.175.190.37","TCP","54","35716  >  80 [FIN, ACK] Seq=184 Ack=501 Win=30016 Len=0"
"542","74.347898174","54.175.190.37","192.168.0.8","TCP","60","80  >  35716 [ACK] Seq=501 Ack=185 Win=21760 Len=0"
"543","74.350125657","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xbc4a A cdn.hackerrank.com"
"544","74.350219585","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x7b38 AAAA cdn.hackerrank.com"
"545","74.387996045","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0xbc4a A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"546","74.388774395","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0x7b38 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"547","74.389325580","192.168.0.8","54.175.190.37","TCP","74","35718  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=155262 TSecr=0 WS=128"
"548","74.393751281","54.175.190.37","192.168.0.8","TCP","60","80  >  35718 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"549","74.393869214","192.168.0.8","54.175.190.37","TCP","54","35718  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"550","74.394238367","192.168.0.8","54.175.190.37","HTTP","239","GET /hackerrank/static/contests/capture-the-flag/infinite/zdhref.html HTTP/1.1 "
"551","74.394649305","54.175.190.37","192.168.0.8","TCP","60","80  >  35718 [ACK] Seq=1 Ack=186 Win=21760 Len=0"
"552","74.858074427","54.175.190.37","192.168.0.8","HTTP","647","HTTP/1.1 200 OK  (text/html)"
"553","74.858198758","54.175.190.37","192.168.0.8","TCP","60","80  >  35718 [FIN, ACK] Seq=594 Ack=186 Win=21760 Len=0"
"554","74.858376211","192.168.0.8","54.175.190.37","TCP","54","35718  >  80 [ACK] Seq=186 Ack=594 Win=30243 Len=0"
"555","74.859512424","192.168.0.8","54.175.190.37","TCP","54","35718  >  80 [FIN, ACK] Seq=186 Ack=595 Win=30243 Len=0"
"556","74.874842917","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xf159 A cdn.hackerrank.com"
"557","74.874937822","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x2ce0 AAAA cdn.hackerrank.com"
"558","74.893361122","54.175.190.37","192.168.0.8","TCP","60","80  >  35718 [ACK] Seq=595 Ack=187 Win=21760 Len=0"
"559","74.930028526","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0xf159 A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"560","74.930068056","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0x2ce0 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"561","74.930766477","192.168.0.8","54.175.190.37","TCP","74","35720  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=155397 TSecr=0 WS=128"
"562","74.936448972","54.175.190.37","192.168.0.8","TCP","60","80  >  35720 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"563","74.936550124","192.168.0.8","54.175.190.37","TCP","54","35720  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"564","74.936856741","192.168.0.8","54.175.190.37","HTTP","238","GET /hackerrank/static/contests/capture-the-flag/infinite/frahk.html HTTP/1.1 "
"565","74.937811503","54.175.190.37","192.168.0.8","TCP","60","80  >  35720 [ACK] Seq=1 Ack=185 Win=21760 Len=0"
"566","75.427549083","54.175.190.37","192.168.0.8","HTTP","560","HTTP/1.1 200 OK  (text/html)"
"567","75.429909310","192.168.0.8","54.175.190.37","TCP","54","35720  >  80 [ACK] Seq=185 Ack=507 Win=30016 Len=0"
"568","75.430095350","54.175.190.37","192.168.0.8","TCP","60","80  >  35720 [FIN, ACK] Seq=507 Ack=185 Win=21760 Len=0"
"569","75.431227118","192.168.0.8","54.175.190.37","TCP","54","35720  >  80 [FIN, ACK] Seq=185 Ack=508 Win=30016 Len=0"
"570","75.442360627","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xc89b A cdn.hackerrank.com"
"571","75.442479818","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x8938 AAAA cdn.hackerrank.com"
"572","75.445823079","54.175.190.37","192.168.0.8","TCP","60","80  >  35720 [ACK] Seq=508 Ack=186 Win=21760 Len=0"
"573","75.480599563","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0xc89b A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"574","75.482929577","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0x8938 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"575","75.483549023","192.168.0.8","54.175.190.37","TCP","74","35722  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=155535 TSecr=0 WS=128"
"576","75.488124104","54.175.190.37","192.168.0.8","TCP","60","80  >  35722 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"577","75.488233761","192.168.0.8","54.175.190.37","TCP","54","35722  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"578","75.488563583","192.168.0.8","54.175.190.37","HTTP","236","GET /hackerrank/static/contests/capture-the-flag/infinite/qwa.html HTTP/1.1 "
"579","75.489000912","54.175.190.37","192.168.0.8","TCP","60","80  >  35722 [ACK] Seq=1 Ack=183 Win=21760 Len=0"
"580","76.000889105","54.175.190.37","192.168.0.8","HTTP","552","HTTP/1.1 200 OK  (text/html)"
"581","76.001067372","192.168.0.8","54.175.190.37","TCP","54","35722  >  80 [ACK] Seq=183 Ack=499 Win=30016 Len=0"
"582","76.008380217","54.175.190.37","192.168.0.8","TCP","60","80  >  35722 [FIN, ACK] Seq=499 Ack=183 Win=21760 Len=0"
"583","76.009449693","192.168.0.8","54.175.190.37","TCP","54","35722  >  80 [FIN, ACK] Seq=183 Ack=500 Win=30016 Len=0"
"584","76.023868687","54.175.190.37","192.168.0.8","TCP","60","80  >  35722 [ACK] Seq=500 Ack=184 Win=21760 Len=0"
"585","76.028348901","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xe712 A cdn.hackerrank.com"
"586","76.028451022","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x6107 AAAA cdn.hackerrank.com"
"587","76.066099029","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0xe712 A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"588","76.066881487","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0x6107 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"589","76.067418728","192.168.0.8","54.175.190.37","TCP","74","35724  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=155681 TSecr=0 WS=128"
"590","76.071975107","54.175.190.37","192.168.0.8","TCP","60","80  >  35724 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"591","76.072030476","192.168.0.8","54.175.190.37","TCP","54","35724  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"592","76.072325408","192.168.0.8","54.175.190.37","HTTP","236","GET /hackerrank/static/contests/capture-the-flag/infinite/ebf.html HTTP/1.1 "
"593","76.072506921","54.175.190.37","192.168.0.8","TCP","60","80  >  35724 [ACK] Seq=1 Ack=183 Win=21760 Len=0"
"594","76.573443499","54.175.190.37","192.168.0.8","HTTP","527","HTTP/1.1 200 OK  (text/html)"
"595","76.573598951","192.168.0.8","54.175.190.37","TCP","54","35724  >  80 [ACK] Seq=183 Ack=474 Win=30016 Len=0"
"596","76.574019039","54.175.190.37","192.168.0.8","TCP","60","80  >  35724 [FIN, ACK] Seq=474 Ack=183 Win=21760 Len=0"
"597","76.574839998","192.168.0.8","54.175.190.37","TCP","54","35724  >  80 [FIN, ACK] Seq=183 Ack=475 Win=30016 Len=0"
"598","76.582880094","54.175.190.37","192.168.0.8","TCP","60","80  >  35724 [ACK] Seq=475 Ack=184 Win=21760 Len=0"
"599","76.584650621","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x1e4d A cdn.hackerrank.com"
"600","76.585056896","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xc5c0 AAAA cdn.hackerrank.com"
"601","76.622689592","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x1e4d A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"602","76.623139743","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0xc5c0 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"603","76.623523149","192.168.0.8","54.175.190.37","TCP","74","35726  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=155820 TSecr=0 WS=128"
"604","76.627817811","54.175.190.37","192.168.0.8","TCP","60","80  >  35726 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"605","76.627883261","192.168.0.8","54.175.190.37","TCP","54","35726  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"606","76.628264837","192.168.0.8","54.175.190.37","HTTP","240","GET /hackerrank/static/contests/capture-the-flag/infinite/bwrwxvw.html HTTP/1.1 "
"607","76.628628328","54.175.190.37","192.168.0.8","TCP","60","80  >  35726 [ACK] Seq=1 Ack=187 Win=21760 Len=0"
"608","77.124118104","54.175.190.37","192.168.0.8","HTTP","564","HTTP/1.1 200 OK  (text/html)"
"609","77.124300870","192.168.0.8","54.175.190.37","TCP","54","35726  >  80 [ACK] Seq=187 Ack=511 Win=30016 Len=0"
"610","77.124432727","54.175.190.37","192.168.0.8","TCP","60","80  >  35726 [FIN, ACK] Seq=511 Ack=187 Win=21760 Len=0"
"611","77.125413663","192.168.0.8","54.175.190.37","TCP","54","35726  >  80 [FIN, ACK] Seq=187 Ack=512 Win=30016 Len=0"
"612","77.130637619","54.175.190.37","192.168.0.8","TCP","60","80  >  35726 [ACK] Seq=512 Ack=188 Win=21760 Len=0"
